timestamp,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,attitude.x,attitude.y,attitude.z
6114999999,40.57869548975157,34.0783556589238,-2.0265575640423674,-2.0409379671413466,0.07012124364285739,-0.020586357044708112,0.059698035890395726,0.08852205268622665,-3.1361521971784154
6119999999,40.568083128050766,34.07871275036559,-2.0266649716115706,-2.034209718903482,0.06700282074285999,-0.020658163186898445,0.05971958594783953,0.08866632143817986,-3.1354375943337467
6124999999,40.55750579683171,34.0790536148671,-2.0267727538105698,-2.0274862788334578,0.06389009711463577,-0.020730291297318456,0.059740485861545234,0.08880664483777567,-3.13472262584228
6129999999,40.54906913682673,34.07931464300851,-2.026859251114238,-2.0221110481021687,0.0614040177005357,-0.020788517607635858,0.05975668206048859,0.08891650728344644,-3.1341504371570883
6134999999,40.538554796333955,34.07962637389102,-2.026967714144247,-2.015396563440384,0.05830161390855279,-0.020861101647482755,0.059776216989933205,0.08905133265925637,-3.133434813365833
6139999999,40.52807541359669,34.079921961602864,-2.0270765529292856,-2.0086872807302063,0.05520503724871099,-0.020932914595650852,0.059795056649089906,0.08918258071582544,-3.1327186604491906
6144999999,40.51763096131544,34.08020143645126,-2.0271857650268417,-2.0019832851318125,0.052114272151592006,-0.021004542522109943,0.05981323244393311,0.0893097310690275,-3.1320020346486883
6149999999,40.50722141168474,34.08046482867525,-2.027295350797116,-1.995284679812146,0.04902930828867309,-0.0210764818255184,0.059830695825660106,0.0894328973866277,-3.131285026691335
6154999999,40.498918882872175,34.08066398326226,-2.027383290236485,-1.9899297371556168,0.04656551170505037,-0.021134551310048155,0.05984407944818096,0.08952899480213325,-3.130711212546163
6159999999,40.48857208621519,34.08089850299556,-2.0274935550500714,-1.9832411389465512,0.04349105605942016,-0.021206961085564163,0.059860018715071905,0.08964654711910285,-3.12999359352491
6164999999,40.47826011095853,34.081117025398136,-2.0276041947971235,-1.9765583313536423,0.04042253444802966,-0.021278625143753217,0.059875208046317185,0.08976045853058556,-3.129275501848103
6169999999,40.46798292671991,34.08131958134144,-2.0277152070626316,-1.9698814057228815,0.0373599336456668,-0.021350092133531184,0.059889720255348125,0.08987021044812782,-3.128556963969061
6174999999,40.457740502582325,34.08150620163361,-2.0278265920800886,-1.9632104702231064,0.034303242995872604,-0.021421836195114372,0.0599035414050578,0.08997590571699192,-3.127837981000984
6179999999,40.44957156942164,34.08164404487471,-2.027915970109442,-1.957878098602494,0.031862142366879356,-0.02147971352555605,0.059914040144074365,0.0900579654320624,-3.127262474767075
6184999999,40.439391633749636,34.08180205863816,-2.028028031950766,-1.951218260420189,0.028816149690352094,-0.021551857122985955,0.05992641517097001,0.0901578907780159,-3.1265425759565653
6189999999,40.42924636810426,34.08194422357335,-2.0281404673428374,-1.944564820553834,0.025776189388869934,-0.02162325822044258,0.05993809404275575,0.09025410550532992,-3.125822040663045
6194999999,40.41913573893441,34.0820705710533,-2.0282532739113672,-1.9379178717452197,0.02274224414451485,-0.021694473845013947,0.059949148481950966,0.09034611166667947,-3.1251009654327175
6199999999,40.40905971214724,34.08218113236676,-2.0283664519625733,-1.9312775235103592,0.01971429947469871,-0.02176598227308033,0.059959547721484915,0.09043402134164517,-3.1243794523332324
6204999999,40.40102378117024,34.082258236365526,-2.0284572635600093,-1.9259700626189684,0.017296258840236042,-0.02182368107894722,0.05996731927832925,0.09050182321218757,-3.123801982267866
6209999999,40.39100995092538,34.082340461378855,-2.0285711163838105,-1.9193419143945332,0.014279166792904861,-0.021895637466139557,0.05997628178279376,0.09058389433061093,-3.123079737736044
6214999999,40.381030624058724,34.082406988301244,-2.0286853419262276,-1.9127207779824877,0.0112681890881404,-0.021966902099714903,0.05998452878480373,0.0906622488603269,-3.122356971759342
6219999999,40.37108576381822,34.08245784893532,-2.028799938013315,-1.906106748162581,0.008263309664752118,-0.022038007577885998,0.05999210754659458,0.09073640321490192,-3.121633731765368
6224999999,40.3611753329009,34.08249307500919,-2.028914905027465,-1.899499936048127,0.005264516430733745,-0.02210940910367193,0.05999897625637354,0.09080646745756195,-3.1209100662186446
6229999999,40.35327175185483,34.08251002027628,-2.0290071473772304,-1.8942197492829531,0.0028698601540326275,-0.022167013098884965,0.06000388825592206,0.09085999185276081,-3.120330879577271
